"Time","GateState","kot","Velocity","Acceleration"
12.583663,0,243.997,13.530,0.18
12.587458,1,,,
12.622354,0,244.521,13.511,-1.13
12.626097,1,,,
12.661170,0,245.044,13.460,-1.51
12.664954,1,,,
12.700155,0,245.568,13.428,-0.12
12.703954,1,,,
12.739154,0,246.091,13.358,-3.49
12.742858,1,,,
12.778555,0,246.615,13.289,0.01
12.782355,1,,,
12.817955,0,247.139,13.273,-0.84
12.821786,1,,,
12.857454,0,247.662,13.221,-1.77
12.861166,1,,,
12.897162,0,248.186,13.170,-0.81
12.900957,1,,,
12.936967,0,248.709,13.150,-0.21
12.940869,1,,,
12.976798,0,249.233,13.141,-0.25
12.980658,1,,,
13.016658,0,249.757,13.113,-1.14
13.020558,1,,,
13.056658,0,250.280,13.106,0.82
13.060558,1,,,
13.096558,0,250.804,13.090,-1.64
13.100458,1,,,
13.136658,0,251.327,13.041,-0.82
13.140558,1,,,
13.176859,0,251.851,13.008,-0.80
13.180775,1,,,
13.217160,0,252.375,12.929,-3.15
13.220989,1,,,
13.257860,0,252.898,12.862,-0.12
13.261769,1,,,
13.298576,0,253.422,,
13.302563,1,,,
13.339363,0,,,
